epoch	utc	load1	load5	load15
1789701292	2026-09-18T03:14:52Z	0.86	1.02	1.38
1789701297	2026-09-18T03:14:57Z	1.03	1.06	1.38
1789701302	2026-09-18T03:15:02Z	1.19	1.09	1.39
1789701307	2026-09-18T03:15:07Z	1.41	1.14	1.41
1789701312	2026-09-18T03:15:12Z	1.46	1.15	1.41
1789701317	2026-09-18T03:15:17Z	1.59	1.18	1.42
1789701322	2026-09-18T03:15:22Z	1.62	1.20	1.42
1789701327	2026-09-18T03:15:27Z	1.65	1.21	1.43
1789701332	2026-09-18T03:15:32Z	1.52	1.19	1.42
1789701337	2026-09-18T03:15:37Z	1.56	1.20	1.42
1789701342	2026-09-18T03:15:42Z	1.59	1.22	1.43
1789701347	2026-09-18T03:15:47Z	1.46	1.20	1.42
1789701352	2026-09-18T03:15:52Z	1.35	1.18	1.41
1789701357	2026-09-18T03:15:57Z	1.24	1.16	1.40
1789701362	2026-09-18T03:16:02Z	1.30	1.17	1.41
1789701367	2026-09-18T03:16:07Z	1.27	1.17	1.40
1789701372	2026-09-18T03:16:12Z	1.17	1.15	1.40
1789701377	2026-09-18T03:16:17Z	1.08	1.13	1.39
1789701382	2026-09-18T03:16:22Z	0.99	1.11	1.38
1789701387	2026-09-18T03:16:27Z	0.91	1.09	1.37
1789701392	2026-09-18T03:16:32Z	0.84	1.07	1.36
1789701397	2026-09-18T03:16:37Z	0.77	1.05	1.36
1789701402	2026-09-18T03:16:42Z	0.79	1.05	1.35
1789701407	2026-09-18T03:16:47Z	0.97	1.09	1.36
1789701412	2026-09-18T03:16:52Z	1.05	1.10	1.37
1789701417	2026-09-18T03:16:57Z	0.97	1.08	1.36
1789701422	2026-09-18T03:17:02Z	1.13	1.12	1.37
1789701427	2026-09-18T03:17:07Z	1.20	1.13	1.37
1789701432	2026-09-18T03:17:12Z	1.18	1.13	1.37
1789701437	2026-09-18T03:17:17Z	1.25	1.14	1.37
1789701442	2026-09-18T03:17:22Z	1.31	1.16	1.38
1789701447	2026-09-18T03:17:27Z	1.36	1.17	1.38
1789701452	2026-09-18T03:17:32Z	1.42	1.19	1.38
1789701457	2026-09-18T03:17:37Z	1.54	1.22	1.39
1789701462	2026-09-18T03:17:42Z	1.50	1.21	1.39
1789701467	2026-09-18T03:17:47Z	1.46	1.21	1.39
1789701472	2026-09-18T03:17:52Z	1.42	1.20	1.38
1789701477	2026-09-18T03:17:57Z	1.39	1.20	1.38
1789701482	2026-09-18T03:18:02Z	1.36	1.20	1.38
1789701487	2026-09-18T03:18:07Z	1.41	1.21	1.38
1789701492	2026-09-18T03:18:12Z	1.78	1.29	1.41
1789701497	2026-09-18T03:18:17Z	2.03	1.35	1.43
1789701502	2026-09-18T03:18:22Z	2.11	1.38	1.44
1789701507	2026-09-18T03:18:27Z	2.34	1.44	1.46
1789701512	2026-09-18T03:18:32Z	2.40	1.47	1.46
1789701517	2026-09-18T03:18:37Z	2.44	1.49	1.47
1789701522	2026-09-18T03:18:42Z	2.49	1.52	1.48
1789701527	2026-09-18T03:18:47Z	2.53	1.54	1.49
1789701532	2026-09-18T03:18:52Z	2.57	1.57	1.50
1789701537	2026-09-18T03:18:57Z	2.36	1.54	1.49
1789701543	2026-09-18T03:19:03Z	2.65	1.62	1.51
1789701548	2026-09-18T03:19:08Z	2.52	1.61	1.51
1789701553	2026-09-18T03:19:13Z	3.28	1.78	1.57
1789701558	2026-09-18T03:19:18Z	3.10	1.77	1.56
1789701563	2026-09-18T03:19:23Z	2.93	1.75	1.56
1789701568	2026-09-18T03:19:28Z	2.93	1.77	1.57
1789701573	2026-09-18T03:19:33Z	3.26	1.86	1.60
1789701578	2026-09-18T03:19:38Z	3.40	1.91	1.62
1789701583	2026-09-18T03:19:43Z	3.29	1.91	1.62
1789701588	2026-09-18T03:19:48Z	3.02	1.88	1.61
1789701593	2026-09-18T03:19:53Z	2.78	1.85	1.60
1789701598	2026-09-18T03:19:58Z	2.64	1.84	1.60
1789701603	2026-09-18T03:20:03Z	2.43	1.81	1.59
1789701608	2026-09-18T03:20:08Z	2.23	1.77	1.58
1789701613	2026-09-18T03:20:13Z	2.05	1.75	1.57
1789701618	2026-09-18T03:20:18Z	1.89	1.72	1.56
1789701623	2026-09-18T03:20:23Z	1.74	1.69	1.55
1789701628	2026-09-18T03:20:28Z	1.60	1.66	1.54
1789701633	2026-09-18T03:20:33Z	1.47	1.63	1.54
1789701638	2026-09-18T03:20:38Z	1.35	1.60	1.53
1789701643	2026-09-18T03:20:43Z	1.24	1.58	1.52
1789701648	2026-09-18T03:20:48Z	1.14	1.55	1.51
1789701653	2026-09-18T03:20:53Z	1.05	1.52	1.50
1789701658	2026-09-18T03:20:58Z	0.97	1.50	1.50
1789701663	2026-09-18T03:21:03Z	0.89	1.47	1.49
1789701668	2026-09-18T03:21:08Z	0.82	1.45	1.48
1789701673	2026-09-18T03:21:13Z	0.75	1.42	1.47
1789701678	2026-09-18T03:21:18Z	0.85	1.43	1.47
1789701683	2026-09-18T03:21:23Z	0.78	1.41	1.46
1789701688	2026-09-18T03:21:28Z	1.12	1.47	1.48
1789701693	2026-09-18T03:21:33Z	1.19	1.48	1.49
1789701698	2026-09-18T03:21:38Z	1.26	1.49	1.49
1789701703	2026-09-18T03:21:43Z	1.16	1.46	1.48
1789701708	2026-09-18T03:21:48Z	1.06	1.44	1.47
1789701713	2026-09-18T03:21:53Z	1.06	1.43	1.47
1789701718	2026-09-18T03:21:58Z	1.05	1.42	1.47
1789701723	2026-09-18T03:22:03Z	0.97	1.40	1.46
1789701728	2026-09-18T03:22:08Z	1.05	1.41	1.46
1789701733	2026-09-18T03:22:13Z	1.13	1.42	1.46
1789701738	2026-09-18T03:22:18Z	1.20	1.43	1.47
1789701743	2026-09-18T03:22:23Z	1.18	1.42	1.46
1789701748	2026-09-18T03:22:28Z	1.17	1.42	1.46
1789701753	2026-09-18T03:22:33Z	1.39	1.46	1.48
1789701758	2026-09-18T03:22:38Z	1.28	1.43	1.47
1789701763	2026-09-18T03:22:43Z	1.18	1.41	1.46
1789701768	2026-09-18T03:22:48Z	1.25	1.42	1.46
1789701773	2026-09-18T03:22:53Z	1.23	1.41	1.46
1789701778	2026-09-18T03:22:58Z	1.29	1.42	1.46
1789701783	2026-09-18T03:23:03Z	1.35	1.43	1.46
1789701788	2026-09-18T03:23:08Z	1.32	1.43	1.46
1789701793	2026-09-18T03:23:13Z	1.21	1.40	1.45
1789701798	2026-09-18T03:23:18Z	1.11	1.38	1.45
1789701803	2026-09-18T03:23:23Z	1.02	1.36	1.44
1789701808	2026-09-18T03:23:28Z	0.94	1.33	1.43
1789701813	2026-09-18T03:23:33Z	0.87	1.31	1.42
1789701818	2026-09-18T03:23:38Z	0.80	1.29	1.41
1789701823	2026-09-18T03:23:43Z	0.73	1.27	1.41
1789701828	2026-09-18T03:23:48Z	0.75	1.26	1.40
1789701833	2026-09-18T03:23:53Z	0.93	1.29	1.41
1789701838	2026-09-18T03:23:58Z	1.02	1.30	1.42
1789701843	2026-09-18T03:24:03Z	1.02	1.30	1.41
1789701848	2026-09-18T03:24:08Z	1.02	1.29	1.41
1789701853	2026-09-18T03:24:13Z	1.02	1.29	1.41
1789701858	2026-09-18T03:24:18Z	1.01	1.28	1.41
1789701863	2026-09-18T03:24:23Z	0.93	1.26	1.40
1789701868	2026-09-18T03:24:28Z	0.94	1.26	1.40
1789701873	2026-09-18T03:24:33Z	0.86	1.24	1.39
1789701878	2026-09-18T03:24:38Z	0.79	1.21	1.38
1789701883	2026-09-18T03:24:43Z	0.73	1.19	1.37
1789701888	2026-09-18T03:24:48Z	0.67	1.17	1.37
1789701893	2026-09-18T03:24:53Z	0.62	1.15	1.36
1789701898	2026-09-18T03:24:58Z	0.57	1.14	1.35
1789701903	2026-09-18T03:25:03Z	0.68	1.15	1.35
1789701908	2026-09-18T03:25:08Z	0.71	1.15	1.35
1789701913	2026-09-18T03:25:13Z	0.73	1.14	1.35
1789701917	2026-09-18T03:25:17Z	0.67	1.13	1.34
1789701923	2026-09-18T03:25:23Z	0.62	1.11	1.34
1789701928	2026-09-18T03:25:28Z	0.57	1.09	1.33
1789701933	2026-09-18T03:25:33Z	0.52	1.07	1.32
1789701938	2026-09-18T03:25:38Z	0.48	1.05	1.31
1789701943	2026-09-18T03:25:43Z	0.44	1.03	1.31
1789701948	2026-09-18T03:25:48Z	0.41	1.02	1.30
1789701953	2026-09-18T03:25:53Z	0.37	1.00	1.29
1789701957	2026-09-18T03:25:57Z	0.34	0.98	1.28
1789701963	2026-09-18T03:26:03Z	0.32	0.97	1.28
1789701968	2026-09-18T03:26:08Z	0.29	0.95	1.27
1789701973	2026-09-18T03:26:13Z	0.35	0.95	1.27
1789701978	2026-09-18T03:26:18Z	0.40	0.95	1.27
1789701983	2026-09-18T03:26:23Z	0.45	0.95	1.27
1789701988	2026-09-18T03:26:28Z	0.49	0.95	1.26
1789701993	2026-09-18T03:26:33Z	0.45	0.94	1.26
1789701998	2026-09-18T03:26:38Z	0.42	0.92	1.25
1789702003	2026-09-18T03:26:43Z	0.54	0.94	1.25
1789702008	2026-09-18T03:26:48Z	0.66	0.96	1.26
1789702013	2026-09-18T03:26:53Z	0.77	0.98	1.26
1789702018	2026-09-18T03:26:58Z	0.87	0.99	1.27
1789702023	2026-09-18T03:27:03Z	0.88	0.99	1.27
1789702028	2026-09-18T03:27:08Z	0.81	0.98	1.26
1789702033	2026-09-18T03:27:13Z	0.74	0.96	1.25
1789702038	2026-09-18T03:27:18Z	0.76	0.96	1.25
1789702043	2026-09-18T03:27:23Z	0.86	0.98	1.26
1789702048	2026-09-18T03:27:28Z	0.95	1.00	1.26
1789702053	2026-09-18T03:27:33Z	1.04	1.01	1.26
1789702058	2026-09-18T03:27:38Z	0.95	1.00	1.26
1789702063	2026-09-18T03:27:43Z	0.96	1.00	1.26
1789702068	2026-09-18T03:27:48Z	1.04	1.01	1.26
1789702073	2026-09-18T03:27:53Z	1.04	1.01	1.26
1789702078	2026-09-18T03:27:58Z	1.12	1.03	1.26
1789702083	2026-09-18T03:28:03Z	1.11	1.03	1.26
1789702087	2026-09-18T03:28:08Z	1.10	1.03	1.26
1789702093	2026-09-18T03:28:13Z	1.01	1.01	1.25
1789702098	2026-09-18T03:28:18Z	0.93	0.99	1.25
1789702103	2026-09-18T03:28:23Z	0.85	0.98	1.24
1789702108	2026-09-18T03:28:28Z	0.95	0.99	1.24
1789702113	2026-09-18T03:28:33Z	0.87	0.98	1.24
1789702118	2026-09-18T03:28:38Z	0.80	0.96	1.23
1789702123	2026-09-18T03:28:43Z	0.90	0.98	1.23
1789702127	2026-09-18T03:28:47Z	0.90	0.98	1.23
1789702132	2026-09-18T03:28:52Z	0.91	0.98	1.23
1789702137	2026-09-18T03:28:57Z	0.92	0.98	1.23
1789702142	2026-09-18T03:29:02Z	1.01	1.00	1.23
1789702147	2026-09-18T03:29:07Z	0.93	0.98	1.23
1789702152	2026-09-18T03:29:12Z	0.85	0.96	1.22
1789702157	2026-09-18T03:29:17Z	0.86	0.97	1.22
1789702162	2026-09-18T03:29:22Z	0.87	0.97	1.22
1789702167	2026-09-18T03:29:27Z	0.89	0.97	1.22
1789702172	2026-09-18T03:29:32Z	0.81	0.95	1.21
1789702177	2026-09-18T03:29:37Z	0.75	0.93	1.20
1789702182	2026-09-18T03:29:42Z	0.69	0.92	1.20
1789702187	2026-09-18T03:29:47Z	0.79	0.94	1.20
1789702192	2026-09-18T03:29:52Z	0.97	0.97	1.21
1789702197	2026-09-18T03:29:57Z	1.05	0.99	1.21
1789702202	2026-09-18T03:30:02Z	1.05	0.99	1.21
1789702207	2026-09-18T03:30:07Z	0.96	0.97	1.21
1789702212	2026-09-18T03:30:12Z	0.89	0.96	1.20
1789702217	2026-09-18T03:30:17Z	0.82	0.94	1.19
1789702222	2026-09-18T03:30:22Z	1.07	0.99	1.21
1789702227	2026-09-18T03:30:27Z	1.31	1.04	1.22
1789702232	2026-09-18T03:30:32Z	1.44	1.07	1.23
1789702237	2026-09-18T03:30:37Z	1.65	1.12	1.25
1789702242	2026-09-18T03:30:42Z	1.67	1.14	1.25
1789702247	2026-09-18T03:30:47Z	1.78	1.17	1.26
1789702252	2026-09-18T03:30:52Z	1.80	1.18	1.27
1789702257	2026-09-18T03:30:57Z	1.89	1.21	1.28
1789702262	2026-09-18T03:31:02Z	1.98	1.24	1.29
1789702267	2026-09-18T03:31:07Z	2.23	1.31	1.31
1789702272	2026-09-18T03:31:12Z	2.29	1.33	1.31
1789702277	2026-09-18T03:31:17Z	2.43	1.38	1.33
1789702282	2026-09-18T03:31:22Z	2.47	1.41	1.34
1789702287	2026-09-18T03:31:27Z	2.51	1.43	1.35
1789702292	2026-09-18T03:31:32Z	2.39	1.43	1.35
1789702297	2026-09-18T03:31:37Z	2.52	1.47	1.36
1789702302	2026-09-18T03:31:42Z	2.56	1.49	1.37
1789702307	2026-09-18T03:31:47Z	2.35	1.47	1.36
1789702312	2026-09-18T03:31:52Z	2.17	1.45	1.35
1789702317	2026-09-18T03:31:57Z	2.07	1.44	1.35
1789702322	2026-09-18T03:32:02Z	1.99	1.43	1.35
1789702327	2026-09-18T03:32:07Z	1.91	1.42	1.35
1789702332	2026-09-18T03:32:12Z	1.91	1.43	1.35
1789702337	2026-09-18T03:32:17Z	2.24	1.51	1.38
1789702342	2026-09-18T03:32:22Z	2.30	1.53	1.39
1789702347	2026-09-18T03:32:27Z	2.44	1.57	1.40
1789702352	2026-09-18T03:32:32Z	2.56	1.62	1.42
1789702357	2026-09-18T03:32:37Z	2.52	1.62	1.42
1789702362	2026-09-18T03:32:42Z	2.32	1.59	1.41
1789702367	2026-09-18T03:32:47Z	2.21	1.58	1.41
1789702372	2026-09-18T03:32:52Z	2.11	1.57	1.41
1789702377	2026-09-18T03:32:57Z	1.94	1.55	1.40
1789702382	2026-09-18T03:33:02Z	1.79	1.52	1.39
1789702387	2026-09-18T03:33:07Z	1.65	1.50	1.38
1789702392	2026-09-18T03:33:12Z	1.51	1.47	1.37
1789702397	2026-09-18T03:33:17Z	1.39	1.45	1.37
1789702402	2026-09-18T03:33:22Z	1.28	1.42	1.36
1789702407	2026-09-18T03:33:27Z	1.18	1.40	1.35
1789702412	2026-09-18T03:33:32Z	1.08	1.38	1.34
1789702417	2026-09-18T03:33:37Z	1.00	1.35	1.34
1789702422	2026-09-18T03:33:42Z	0.92	1.33	1.33
1789702427	2026-09-18T03:33:47Z	0.84	1.31	1.32
1789702432	2026-09-18T03:33:52Z	0.77	1.29	1.32
1789702437	2026-09-18T03:33:57Z	0.71	1.26	1.31
1789702442	2026-09-18T03:34:02Z	0.74	1.26	1.31
1789702447	2026-09-18T03:34:07Z	0.84	1.27	1.31
1789702453	2026-09-18T03:34:13Z	0.85	1.27	1.31
1789702457	2026-09-18T03:34:17Z	1.02	1.30	1.32
1789702462	2026-09-18T03:34:22Z	0.94	1.27	1.31
1789702467	2026-09-18T03:34:27Z	0.86	1.25	1.30
1789702472	2026-09-18T03:34:32Z	0.80	1.23	1.30
1789702478	2026-09-18T03:34:38Z	0.73	1.21	1.29
1789702483	2026-09-18T03:34:43Z	0.83	1.22	1.29
1789702488	2026-09-18T03:34:48Z	0.77	1.20	1.28
1789702493	2026-09-18T03:34:53Z	0.70	1.18	1.28
1789702498	2026-09-18T03:34:58Z	0.81	1.20	1.28
1789702503	2026-09-18T03:35:03Z	0.74	1.18	1.27
1789702508	2026-09-18T03:35:08Z	0.68	1.16	1.27
1789702513	2026-09-18T03:35:13Z	0.63	1.14	1.26
1789702518	2026-09-18T03:35:18Z	0.58	1.12	1.25
1789702523	2026-09-18T03:35:23Z	0.53	1.10	1.25
1789702528	2026-09-18T03:35:28Z	0.49	1.08	1.24
1789702533	2026-09-18T03:35:33Z	0.53	1.08	1.24
1789702538	2026-09-18T03:35:38Z	0.57	1.08	1.24
1789702543	2026-09-18T03:35:43Z	0.60	1.08	1.23
1789702548	2026-09-18T03:35:48Z	0.55	1.06	1.23
1789702553	2026-09-18T03:35:53Z	0.51	1.04	1.22
1789702558	2026-09-18T03:35:58Z	0.47	1.02	1.21
1789702563	2026-09-18T03:36:03Z	0.43	1.01	1.21
1789702568	2026-09-18T03:36:08Z	0.40	0.99	1.20
1789702573	2026-09-18T03:36:13Z	0.36	0.97	1.19
1789702578	2026-09-18T03:36:18Z	0.33	0.96	1.19
1789702583	2026-09-18T03:36:23Z	0.31	0.94	1.18
1789702588	2026-09-18T03:36:28Z	0.28	0.92	1.17
1789702593	2026-09-18T03:36:33Z	0.34	0.93	1.17
1789702598	2026-09-18T03:36:38Z	0.47	0.94	1.18
1789702603	2026-09-18T03:36:43Z	0.52	0.94	1.18
1789702608	2026-09-18T03:36:48Z	0.47	0.93	1.17
1789702613	2026-09-18T03:36:53Z	0.44	0.91	1.16
1789702617	2026-09-18T03:36:57Z	0.40	0.90	1.16
1789702622	2026-09-18T03:37:02Z	0.45	0.90	1.16
1789702627	2026-09-18T03:37:08Z	0.49	0.90	1.16
1789702633	2026-09-18T03:37:13Z	0.45	0.89	1.15
1789702638	2026-09-18T03:37:18Z	0.50	0.89	1.15
1789702643	2026-09-18T03:37:23Z	0.62	0.91	1.15
1789702648	2026-09-18T03:37:28Z	0.81	0.94	1.16
1789702653	2026-09-18T03:37:33Z	0.75	0.93	1.16
1789702657	2026-09-18T03:37:37Z	0.85	0.94	1.16
1789702662	2026-09-18T03:37:42Z	0.78	0.93	1.16
1789702667	2026-09-18T03:37:47Z	0.88	0.95	1.16
1789702672	2026-09-18T03:37:52Z	0.89	0.95	1.16
1789702677	2026-09-18T03:37:57Z	0.98	0.96	1.16
1789702682	2026-09-18T03:38:02Z	0.90	0.95	1.16
1789702687	2026-09-18T03:38:07Z	0.83	0.93	1.15
1789702693	2026-09-18T03:38:13Z	0.76	0.92	1.15
1789702697	2026-09-18T03:38:17Z	0.86	0.93	1.15
1789702702	2026-09-18T03:38:22Z	0.79	0.92	1.14
1789702707	2026-09-18T03:38:27Z	0.73	0.90	1.14
1789702712	2026-09-18T03:38:32Z	0.83	0.92	1.14
1789702717	2026-09-18T03:38:37Z	0.84	0.92	1.14
1789702722	2026-09-18T03:38:42Z	0.93	0.94	1.15
