epoch	utc	load1	load5	load15
1789705354	2026-09-18T04:22:34Z	0.37	0.26	0.68
1789705359	2026-09-18T04:22:39Z	0.42	0.27	0.68
1789705364	2026-09-18T04:22:44Z	0.47	0.28	0.68
1789705369	2026-09-18T04:22:49Z	0.51	0.29	0.68
1789705374	2026-09-18T04:22:54Z	0.47	0.29	0.68
1789705379	2026-09-18T04:22:59Z	0.51	0.30	0.68
1789705384	2026-09-18T04:23:04Z	0.87	0.38	0.71
