2026-09-18T03:19:22Z	{ 8.27 12.98 30.74 }
2026-09-18T03:19:27Z	{ 8.09 12.86 30.59 }
2026-09-18T03:19:32Z	{ 7.92 12.74 30.45 }
2026-09-18T03:19:38Z	{ 7.93 12.67 30.32 }
2026-09-18T03:19:43Z	{ 8.57 12.72 30.23 }
2026-09-18T03:19:48Z	{ 8.05 12.54 30.07 }
2026-09-18T03:19:53Z	{ 7.56 12.37 29.90 }
2026-09-18T03:19:58Z	{ 7.12 12.19 29.74 }
2026-09-18T03:20:03Z	{ 6.79 12.04 29.58 }
2026-09-18T03:20:08Z	{ 6.32 11.86 29.42 }
2026-09-18T03:20:13Z	{ 5.82 11.66 29.24 }
2026-09-18T03:20:18Z	{ 6.23 11.65 29.14 }
2026-09-18T03:20:23Z	{ 5.81 11.47 28.97 }
2026-09-18T03:20:28Z	{ 6.23 11.46 28.87 }
2026-09-18T03:20:33Z	{ 6.53 11.44 28.75 }
2026-09-18T03:20:38Z	{ 6.25 11.30 28.60 }
2026-09-18T03:20:43Z	{ 5.91 11.15 28.45 }
2026-09-18T03:20:48Z	{ 5.51 10.98 28.29 }
2026-09-18T03:20:53Z	{ 5.07 10.79 28.12 }
2026-09-18T03:20:58Z	{ 5.15 10.71 27.99 }
2026-09-18T03:21:03Z	{ 4.97 10.59 27.84 }
2026-09-18T03:21:08Z	{ 4.66 10.43 27.69 }
2026-09-18T03:21:13Z	{ 4.76 10.35 27.56 }
2026-09-18T03:21:18Z	{ 4.46 10.20 27.40 }
2026-09-18T03:21:23Z	{ 5.14 10.24 27.32 }
2026-09-18T03:21:28Z	{ 4.97 10.12 27.18 }
2026-09-18T03:21:33Z	{ 5.05 10.05 27.05 }
2026-09-18T03:21:38Z	{ 5.69 10.10 26.97 }
2026-09-18T03:21:43Z	{ 5.48 9.98 26.83 }
2026-09-18T03:21:48Z	{ 5.04 9.82 26.67 }
2026-09-18T03:21:53Z	{ 5.27 9.79 26.56 }
2026-09-18T03:21:58Z	{ 5.89 9.84 26.48 }
2026-09-18T03:22:03Z	{ 6.14 9.83 26.38 }
2026-09-18T03:22:08Z	{ 5.89 9.71 26.24 }
2026-09-18T03:22:13Z	{ 6.62 9.80 26.18 }
2026-09-18T03:22:18Z	{ 6.25 9.67 26.03 }
2026-09-18T03:22:23Z	{ 6.07 9.58 25.90 }
2026-09-18T03:22:29Z	{ 11.67 10.66 26.10 }
2026-09-18T03:22:34Z	{ 11.13 10.57 25.97 }
2026-09-18T03:22:39Z	{ 10.32 10.41 25.83 }
2026-09-18T03:22:44Z	{ 9.65 10.27 25.69 }
2026-09-18T03:22:49Z	{ 9.52 10.23 25.58 }
2026-09-18T03:22:54Z	{ 9.96 10.31 25.52 }
2026-09-18T03:22:59Z	{ 9.32 10.17 25.38 }
2026-09-18T03:23:04Z	{ 9.38 10.17 25.29 }
2026-09-18T03:23:09Z	{ 8.78 10.03 25.16 }
2026-09-18T03:23:14Z	{ 8.24 9.90 25.02 }
2026-09-18T03:23:19Z	{ 7.90 9.80 24.90 }
2026-09-18T03:23:24Z	{ 8.23 9.84 24.82 }
2026-09-18T03:23:29Z	{ 8.45 9.85 24.74 }
2026-09-18T03:23:34Z	{ 8.33 9.81 24.64 }
2026-09-18T03:23:39Z	{ 8.07 9.73 24.52 }
2026-09-18T03:23:44Z	{ 7.98 9.68 24.42 }
2026-09-18T03:23:49Z	{ 8.06 9.67 24.33 }
2026-09-18T03:23:54Z	{ 8.14 9.66 24.24 }
2026-09-18T03:23:59Z	{ 7.81 9.56 24.12 }
2026-09-18T03:24:04Z	{ 7.50 9.47 24.00 }
2026-09-18T03:24:09Z	{ 7.14 9.36 23.88 }
2026-09-18T03:24:14Z	{ 6.73 9.24 23.75 }
2026-09-18T03:24:19Z	{ 6.67 9.19 23.64 }
2026-09-18T03:24:24Z	{ 6.62 9.13 23.54 }
2026-09-18T03:24:29Z	{ 6.41 9.05 23.43 }
2026-09-18T03:24:34Z	{ 5.97 8.91 23.29 }
2026-09-18T03:24:39Z	{ 5.73 8.82 23.18 }
2026-09-18T03:24:44Z	{ 5.68 8.75 23.07 }
2026-09-18T03:24:49Z	{ 5.70 8.71 22.97 }
2026-09-18T03:24:54Z	{ 5.65 8.64 22.86 }
2026-09-18T03:24:59Z	{ 5.43 8.55 22.75 }
