2026-09-17T16:08:01Z	{ 12.68 15.35 28.74 }
2026-09-17T16:08:11Z	{ 13.56 15.45 28.62 }
2026-09-17T16:08:21Z	{ 14.84 15.67 28.54 }
2026-09-17T16:08:31Z	{ 13.77 15.41 28.30 }
2026-09-17T16:08:41Z	{ 13.76 15.36 28.13 }
2026-09-17T16:08:51Z	{ 13.27 15.20 27.92 }
2026-09-17T16:09:01Z	{ 13.22 15.10 27.66 }
2026-09-17T16:09:11Z	{ 15.15 15.44 27.64 }
2026-09-17T16:09:21Z	{ 14.42 15.28 27.44 }
2026-09-17T16:09:31Z	{ 14.85 15.35 27.32 }
2026-09-17T16:09:41Z	{ 16.27 15.63 27.28 }
2026-09-17T16:09:51Z	{ 15.97 15.59 27.13 }
2026-09-17T16:10:01Z	{ 15.00 15.39 26.92 }
2026-09-17T16:10:11Z	{ 15.26 15.43 26.80 }
2026-09-17T16:10:21Z	{ 16.63 15.71 26.77 }
2026-09-17T16:10:31Z	{ 15.97 15.60 26.60 }
2026-09-17T16:10:41Z	{ 16.37 15.70 26.50 }
2026-09-17T16:10:51Z	{ 15.74 15.58 26.33 }
2026-09-17T16:11:01Z	{ 15.81 15.59 26.21 }
2026-09-17T16:11:11Z	{ 16.32 15.71 26.13 }
2026-09-17T16:11:21Z	{ 15.76 15.60 25.97 }
2026-09-17T16:11:31Z	{ 16.17 15.70 25.88 }
2026-09-17T16:11:41Z	{ 14.98 15.46 25.68 }
2026-09-17T16:11:51Z	{ 15.29 15.50 25.57 }
2026-09-17T16:12:01Z	{ 15.52 15.53 25.46 }
2026-09-17T16:12:11Z	{ 15.67 15.56 25.36 }
2026-09-17T16:12:21Z	{ 15.87 15.61 25.26 }
2026-09-17T16:12:31Z	{ 16.51 15.75 25.20 }
2026-09-17T16:12:41Z	{ 16.74 15.83 25.11 }
2026-09-17T16:12:51Z	{ 16.86 15.88 25.03 }
2026-09-17T16:13:01Z	{ 16.61 15.87 24.91 }
2026-09-17T16:13:12Z	{ 15.48 15.66 24.73 }
2026-09-17T16:13:22Z	{ 14.89 15.53 24.58 }
2026-09-17T16:13:32Z	{ 12.98 15.10 24.32 }
2026-09-17T16:13:42Z	{ 13.66 15.18 24.24 }
2026-09-17T16:13:52Z	{ 13.05 14.99 24.07 }
2026-09-17T16:14:02Z	{ 12.13 14.73 23.87 }
2026-09-17T16:14:12Z	{ 11.05 14.41 23.65 }
2026-09-17T16:14:22Z	{ 12.11 14.53 23.59 }
2026-09-17T16:14:32Z	{ 13.04 14.64 23.52 }
2026-09-17T16:14:42Z	{ 13.29 14.65 23.42 }
2026-09-17T16:14:52Z	{ 12.89 14.53 23.27 }
2026-09-17T16:15:02Z	{ 12.94 14.48 23.15 }
2026-09-17T16:15:12Z	{ 13.70 14.59 23.09 }
2026-09-17T16:15:22Z	{ 12.95 14.41 22.93 }
2026-09-17T16:15:32Z	{ 11.65 14.08 22.71 }
2026-09-17T16:15:42Z	{ 11.15 13.90 22.54 }
2026-09-17T16:15:52Z	{ 11.49 13.87 22.43 }
2026-09-17T16:16:02Z	{ 13.12 14.14 22.43 }
2026-09-17T16:16:12Z	{ 14.67 14.43 22.43 }
2026-09-17T16:16:22Z	{ 13.71 14.23 22.27 }
2026-09-17T16:16:32Z	{ 12.05 13.86 22.04 }
2026-09-17T16:16:42Z	{ 13.17 14.03 22.01 }
2026-09-17T16:16:52Z	{ 12.96 13.95 21.88 }
2026-09-17T16:17:02Z	{ 12.39 13.79 21.73 }
2026-09-17T16:17:12Z	{ 12.66 13.80 21.64 }
2026-09-17T16:17:22Z	{ 12.44 13.72 21.52 }
2026-09-17T16:17:32Z	{ 10.98 13.37 21.31 }
2026-09-17T16:17:42Z	{ 9.67 13.01 21.09 }
2026-09-17T16:17:52Z	{ 9.26 12.81 20.92 }
2026-09-17T16:18:02Z	{ 9.00 12.63 20.76 }
2026-09-17T16:18:12Z	{ 9.55 12.63 20.67 }
2026-09-17T16:18:22Z	{ 9.50 12.52 20.54 }
2026-09-17T16:18:32Z	{ 8.72 12.26 20.35 }
2026-09-17T16:18:42Z	{ 7.98 11.99 20.16 }
2026-09-17T16:18:52Z	{ 8.74 12.01 20.07 }
2026-09-17T16:19:02Z	{ 9.41 12.04 19.98 }
2026-09-17T16:19:12Z	{ 8.57 11.77 19.80 }
2026-09-17T16:19:22Z	{ 7.79 11.50 19.61 }
2026-09-17T16:19:32Z	{ 7.72 11.37 19.46 }
2026-09-17T16:19:42Z	{ 6.91 11.07 19.26 }
2026-09-17T16:19:52Z	{ 6.00 10.74 19.05 }
2026-09-17T16:20:02Z	{ 5.99 10.58 18.90 }
2026-09-17T16:20:12Z	{ 5.30 10.28 18.69 }
2026-09-17T16:20:22Z	{ 4.79 10.01 18.50 }
2026-09-17T16:20:32Z	{ 4.43 9.76 18.31 }
2026-09-17T16:20:42Z	{ 4.21 9.54 18.13 }
2026-09-17T16:20:52Z	{ 4.19 9.36 17.97 }
2026-09-17T16:21:02Z	{ 3.86 9.12 17.78 }
2026-09-17T16:21:12Z	{ 3.57 8.88 17.59 }
2026-09-17T16:21:22Z	{ 3.65 8.72 17.44 }
2026-09-17T16:21:32Z	{ 3.47 8.52 17.26 }
2026-09-17T16:21:42Z	{ 3.33 8.32 17.09 }
2026-09-17T16:21:52Z	{ 4.57 8.41 17.02 }
2026-09-17T16:22:02Z	{ 4.57 8.28 16.87 }
2026-09-17T16:22:12Z	{ 4.10 8.06 16.69 }
2026-09-17T16:22:23Z	{ 3.71 7.84 16.51 }
2026-09-17T16:22:33Z	{ 3.44 7.65 16.34 }
2026-09-17T16:22:43Z	{ 3.37 7.49 16.18 }
2026-09-17T16:22:53Z	{ 3.16 7.31 16.02 }
2026-09-17T16:23:03Z	{ 3.05 7.15 15.86 }
2026-09-17T16:23:13Z	{ 3.04 7.02 15.71 }
2026-09-17T16:23:23Z	{ 2.80 6.83 15.54 }
2026-09-17T16:23:33Z	{ 2.53 6.64 15.37 }
2026-09-17T16:23:43Z	{ 2.97 6.60 15.25 }
2026-09-17T16:23:53Z	{ 3.05 6.50 15.12 }
2026-09-17T16:24:03Z	{ 3.19 6.42 14.99 }
2026-09-17T16:24:13Z	{ 3.31 6.34 14.86 }
2026-09-17T16:24:23Z	{ 3.26 6.23 14.72 }
2026-09-17T16:24:33Z	{ 3.07 6.09 14.57 }
2026-09-17T16:24:43Z	{ 2.83 5.94 14.42 }
2026-09-17T16:24:53Z	{ 2.93 5.85 14.29 }
2026-09-17T16:25:03Z	{ 3.09 5.79 14.17 }
2026-09-17T16:25:13Z	{ 3.45 5.78 14.07 }
2026-09-17T16:25:23Z	{ 3.46 5.71 13.94 }
2026-09-17T16:25:33Z	{ 3.61 5.67 13.83 }
2026-09-17T16:25:43Z	{ 3.59 5.59 13.71 }
2026-09-17T16:25:53Z	{ 3.50 5.51 13.58 }
2026-09-17T16:26:03Z	{ 3.73 5.49 13.48 }
2026-09-17T16:26:13Z	{ 3.69 5.43 13.37 }
2026-09-17T16:26:23Z	{ 3.36 5.30 13.23 }
2026-09-17T16:26:33Z	{ 3.07 5.17 13.09 }
2026-09-17T16:26:43Z	{ 2.82 5.05 12.95 }
2026-09-17T16:26:53Z	{ 2.54 4.92 12.81 }
2026-09-17T16:27:03Z	{ 2.37 4.80 12.68 }
2026-09-17T16:27:13Z	{ 2.31 4.71 12.55 }
2026-09-17T16:27:23Z	{ 2.19 4.60 12.43 }
2026-09-17T16:27:33Z	{ 2.00 4.48 12.29 }
2026-09-17T16:27:43Z	{ 2.09 4.42 12.18 }
2026-09-17T16:27:53Z	{ 2.00 4.32 12.05 }
2026-09-17T16:28:03Z	{ 1.84 4.21 11.92 }
2026-09-17T16:28:13Z	{ 1.86 4.14 11.80 }
