epoch	utc	load1	load5	load15
1789697978	2026-09-18T02:19:38Z	89.20	36.16	26.68
1789697983	2026-09-18T02:19:43Z	92.87	37.80	27.32
1789697988	2026-09-18T02:19:48Z	100.72	40.34	28.28
1789697993	2026-09-18T02:19:53Z	107.31	42.71	29.18
1789697998	2026-09-18T02:19:58Z	108.49	44.02	29.73
1789698004	2026-09-18T02:20:04Z	114.37	46.31	30.62
1789698009	2026-09-18T02:20:09Z	112.98	47.16	31.01
1789698014	2026-09-18T02:20:14Z	113.22	48.30	31.50
1789698019	2026-09-18T02:20:19Z	115.69	49.89	32.16
1789698024	2026-09-18T02:20:24Z	111.47	50.10	32.34
1789698029	2026-09-18T02:20:29Z	111.91	51.21	32.84
1789698034	2026-09-18T02:20:34Z	113.84	52.62	33.44
1789698039	2026-09-18T02:20:39Z	113.29	53.52	33.87
1789698044	2026-09-18T02:20:44Z	113.43	54.54	34.35
1789698049	2026-09-18T02:20:49Z	112.03	55.23	34.71
1789698055	2026-09-18T02:20:55Z	113.15	56.41	35.24
1789698060	2026-09-18T02:21:00Z	118.18	58.39	36.07
1789698065	2026-09-18T02:21:05Z	117.61	59.27	36.51
1789698070	2026-09-18T02:21:10Z	115.00	59.69	36.79
1789698075	2026-09-18T02:21:15Z	119.32	61.51	37.57
1789698081	2026-09-18T02:21:21Z	117.85	62.16	37.94
1789698086	2026-09-18T02:21:26Z	119.71	63.47	38.54
1789698091	2026-09-18T02:21:31Z	118.53	64.16	38.93
1789698096	2026-09-18T02:21:36Z	117.29	65.70	39.77
1789698101	2026-09-18T02:21:41Z	117.11	66.52	40.21
1789698106	2026-09-18T02:21:46Z	114.86	66.89	40.50
1789698111	2026-09-18T02:21:51Z	116.31	67.99	41.04
1789698117	2026-09-18T02:21:57Z	116.45	68.82	41.49
1789698122	2026-09-18T02:22:02Z	111.61	68.60	41.58
1789698127	2026-09-18T02:22:07Z	110.44	69.08	41.90
1789698132	2026-09-18T02:22:12Z	110.16	69.70	42.28
1789698137	2026-09-18T02:22:17Z	105.50	69.41	42.34
1789698142	2026-09-18T02:22:22Z	103.14	69.52	42.53
1789698147	2026-09-18T02:22:27Z	100.73	69.58	42.71
1789698152	2026-09-18T02:22:32Z	97.06	69.34	42.78
1789698157	2026-09-18T02:22:37Z	95.46	69.46	42.98
1789698162	2026-09-18T02:22:42Z	96.54	70.12	43.37
1789698167	2026-09-18T02:22:47Z	97.86	70.83	43.78
1789698172	2026-09-18T02:22:52Z	98.27	71.36	44.13
1789698178	2026-09-18T02:22:58Z	98.89	71.94	44.49
1789698183	2026-09-18T02:23:03Z	98.18	72.24	44.75
1789698188	2026-09-18T02:23:08Z	98.72	72.78	45.11
1789698193	2026-09-18T02:23:13Z	97.38	72.93	45.32
1789698198	2026-09-18T02:23:18Z	101.92	74.28	45.96
1789698203	2026-09-18T02:23:23Z	104.97	75.37	46.51
1789698208	2026-09-18T02:23:28Z	100.65	74.97	46.54
1789698213	2026-09-18T02:23:33Z	104.28	76.15	47.12
1789698219	2026-09-18T02:23:39Z	110.34	77.87	47.90
1789698224	2026-09-18T02:23:44Z	115.52	79.48	48.64
1789698229	2026-09-18T02:23:49Z	116.28	80.24	49.09
1789698234	2026-09-18T02:23:54Z	117.70	81.13	49.59
1789698239	2026-09-18T02:23:59Z	122.85	82.80	50.36
1789698244	2026-09-18T02:24:04Z	122.06	83.30	50.73
1789698249	2026-09-18T02:24:09Z	120.61	83.65	51.04
1789698254	2026-09-18T02:24:14Z	123.20	84.80	51.64
1789698259	2026-09-18T02:24:19Z	123.91	85.58	52.11
1789698264	2026-09-18T02:24:24Z	125.44	86.54	52.64
1789698270	2026-09-18T02:24:30Z	120.68	86.19	52.72
1789698275	2026-09-18T02:24:35Z	118.62	86.34	52.97
1789698280	2026-09-18T02:24:40Z	117.93	86.73	53.30
1789698285	2026-09-18T02:24:45Z	119.30	87.53	53.78
1789698290	2026-09-18T02:24:50Z	122.24	88.67	54.38
1789698295	2026-09-18T02:24:55Z	121.90	89.16	54.75
1789698300	2026-09-18T02:25:00Z	125.75	90.50	55.43
1789698305	2026-09-18T02:25:05Z	123.37	90.59	55.66
1789698310	2026-09-18T02:25:10Z	124.94	91.46	56.17
1789698315	2026-09-18T02:25:15Z	125.82	92.20	56.64
1789698320	2026-09-18T02:25:20Z	129.84	93.59	57.34
1789698326	2026-09-18T02:25:26Z	132.98	94.84	57.99
1789698331	2026-09-18T02:25:31Z	134.82	95.86	58.57
1789698336	2026-09-18T02:25:36Z	133.39	96.21	58.91
1789698341	2026-09-18T02:25:41Z	134.56	97.07	59.43
1789698346	2026-09-18T02:25:46Z	128.59	96.45	59.44
1789698351	2026-09-18T02:25:51Z	117.40	95.13	59.40
1789698356	2026-09-18T02:25:56Z	112.32	94.45	59.37
1789698361	2026-09-18T02:26:01Z	105.01	93.23	59.14
1789698366	2026-09-18T02:26:06Z	98.44	92.06	58.93
1789698371	2026-09-18T02:26:11Z	90.96	90.62	58.62
1789698376	2026-09-18T02:26:16Z	84.23	89.23	58.31
1789698381	2026-09-18T02:26:21Z	78.05	87.86	58.01
1789698386	2026-09-18T02:26:26Z	72.68	86.59	57.74
1789698391	2026-09-18T02:26:31Z	67.18	85.21	57.42
1789698396	2026-09-18T02:26:36Z	62.36	83.92	57.12
1789698401	2026-09-18T02:26:41Z	58.65	82.79	56.88
1789698406	2026-09-18T02:26:46Z	54.83	81.60	56.61
1789698411	2026-09-18T02:26:51Z	55.97	81.39	56.69
1789698416	2026-09-18T02:26:56Z	52.20	80.18	56.41
1789698421	2026-09-18T02:27:01Z	49.54	79.17	56.19
1789698426	2026-09-18T02:27:07Z	47.58	78.27	56.00
1789698432	2026-09-18T02:27:12Z	46.57	77.55	55.88
1789698437	2026-09-18T02:27:17Z	47.81	77.29	55.92
1789698442	2026-09-18T02:27:22Z	45.10	76.24	55.67
1789698447	2026-09-18T02:27:27Z	42.13	75.11	55.39
1789698452	2026-09-18T02:27:32Z	41.40	74.41	55.26
1789698457	2026-09-18T02:27:37Z	39.76	73.52	55.06
1789698462	2026-09-18T02:27:42Z	38.98	72.80	54.91
1789698467	2026-09-18T02:27:47Z	38.98	72.24	54.82
1789698472	2026-09-18T02:27:52Z	38.26	71.54	54.67
1789698477	2026-09-18T02:27:57Z	39.28	71.19	54.65
1789698482	2026-09-18T02:28:02Z	38.46	70.49	54.50
1789698487	2026-09-18T02:28:07Z	48.43	72.03	55.14
1789698492	2026-09-18T02:28:12Z	59.45	73.92	55.90
1789698497	2026-09-18T02:28:17Z	67.26	75.30	56.49
1789698502	2026-09-18T02:28:22Z	62.67	74.22	56.22
1789698507	2026-09-18T02:28:27Z	58.13	73.08	55.93
1789698512	2026-09-18T02:28:32Z	59.89	73.20	56.07
1789698517	2026-09-18T02:28:37Z	60.77	73.16	56.16
1789698522	2026-09-18T02:28:42Z	69.12	74.69	56.79
1789698527	2026-09-18T02:28:47Z	70.31	74.84	56.95
1789698532	2026-09-18T02:28:52Z	72.13	75.14	57.16
1789698537	2026-09-18T02:28:57Z	77.24	76.15	57.63
1789698542	2026-09-18T02:29:02Z	82.91	77.34	58.15
1789698547	2026-09-18T02:29:07Z	91.72	79.26	58.94
1789698553	2026-09-18T02:29:13Z	101.44	81.48	59.85
1789698558	2026-09-18T02:29:18Z	111.65	83.93	60.84
1789698563	2026-09-18T02:29:23Z	117.52	85.61	61.56
1789698568	2026-09-18T02:29:28Z	122.13	87.09	62.23
1789698573	2026-09-18T02:29:33Z	117.31	86.68	62.23
1789698578	2026-09-18T02:29:38Z	111.92	86.07	62.16
1789698583	2026-09-18T02:29:43Z	104.00	84.85	61.87
1789698588	2026-09-18T02:29:48Z	96.39	83.59	61.56
1789698593	2026-09-18T02:29:53Z	96.12	83.75	61.74
1789698598	2026-09-18T02:29:58Z	89.94	82.68	61.49
1789698603	2026-09-18T02:30:04Z	86.42	82.07	61.40
1789698609	2026-09-18T02:30:09Z	81.83	81.19	61.21
1789698614	2026-09-18T02:30:14Z	76.39	80.07	60.93
1789698619	2026-09-18T02:30:19Z	71.56	79.01	60.67
1789698624	2026-09-18T02:30:24Z	68.39	78.22	60.50
1789698629	2026-09-18T02:30:30Z	70.52	78.50	60.70
1789698635	2026-09-18T02:30:35Z	70.88	78.44	60.79
1789698640	2026-09-18T02:30:40Z	71.61	78.47	60.90
1789698645	2026-09-18T02:30:45Z	70.92	78.21	60.91
1789698650	2026-09-18T02:30:50Z	73.09	78.54	61.13
1789698655	2026-09-18T02:30:55Z	76.36	79.13	61.44
1789698660	2026-09-18T02:31:00Z	78.26	79.48	61.66
1789698665	2026-09-18T02:31:05Z	84.64	80.78	62.23
1789698670	2026-09-18T02:31:10Z	86.11	81.15	62.47
1789698675	2026-09-18T02:31:15Z	85.54	81.11	62.56
1789698680	2026-09-18T02:31:20Z	89.74	82.06	63.01
1789698685	2026-09-18T02:31:25Z	94.89	83.25	63.54
1789698691	2026-09-18T02:31:31Z	102.42	85.01	64.27
1789698696	2026-09-18T02:31:36Z	109.28	86.71	65.00
1789698701	2026-09-18T02:31:42Z	123.60	90.51	66.60
1789698707	2026-09-18T02:31:47Z	128.83	92.15	67.32
1789698712	2026-09-18T02:31:52Z	136.85	94.42	68.26
1789698718	2026-09-18T02:31:58Z	143.91	96.59	69.18
